,Latitude,Longitude,MedInc
880,37.56,-121.99,5.0
881,37.56,-121.99,4.3393
882,37.55,-121.96,4.1387
883,37.56,-121.97,4.8052
884,37.54,-121.97,4.6349
885,37.55,-121.97,3.168
886,37.54,-121.98,3.1326
887,37.55,-121.99,2.9074
888,37.56,-121.94,8.3996
889,37.55,-121.95,6.6478
890,37.54,-121.93,6.629
891,37.54,-121.94,6.2179
892,37.53,-121.94,5.761
893,37.54,-121.95,4.6641
894,37.54,-121.94,6.7599
895,37.54,-121.96,3.9909
896,37.53,-121.96,4.2955
897,37.53,-121.96,4.9615
898,37.53,-121.96,2.6198
899,37.54,-121.97,4.7135
900,37.53,-121.97,4.75
901,37.53,-121.97,5.4299
902,37.53,-121.98,4.6
903,37.53,-121.98,4.1947
904,37.54,-121.99,5.388
905,37.54,-121.99,3.9444
906,37.54,-121.99,5.3283
907,37.55,-121.99,4.8403
908,37.54,-122.0,5.1616
909,37.55,-122.01,4.9167
910,37.55,-122.0,4.1591
911,37.54,-122.01,5.0
912,37.54,-122.0,5.8325
913,37.53,-122.01,5.7057
914,37.53,-121.99,5.0423
915,37.52,-121.97,4.5317
916,37.51,-121.97,5.4359
917,37.52,-121.97,5.0824
918,37.52,-121.95,5.2308
919,37.51,-121.96,4.4107
920,37.52,-121.96,5.2396
921,37.53,-121.93,4.7478
922,37.53,-121.92,8.4045
923,37.49,-121.89,9.7194
924,37.49,-121.92,5.1643
925,37.48,-121.92,5.3813
926,37.47,-121.92,6.0878
927,37.47,-121.91,6.867999999999999
928,37.55,-122.03,6.992000000000001
929,37.55,-122.03,4.9118
930,37.55,-122.04,4.4357
931,37.54,-122.04,4.9464
932,37.54,-122.05,5.2882
933,37.55,-122.05,5.1321
934,37.53,-122.04,3.9667
935,37.5,-122.04,3.1696
936,37.54,-122.06,5.0838
937,37.54,-122.03,4.8214
938,37.54,-122.03,4.1406
939,37.53,-122.04,3.7364
940,37.54,-122.02,3.535
941,37.54,-122.03,5.0739
942,37.53,-122.03,3.256
943,37.53,-122.01,6.0667
944,37.53,-122.02,5.7072
945,37.51,-122.0,4.9867
946,37.72,-121.92,5.1437
947,37.72,-121.92,5.347
948,37.71,-121.91,5.7233
949,37.72,-121.93,4.4697
950,37.72,-121.93,4.9107
951,37.71,-121.93,4.2281
952,37.71,-121.94,5.0143
953,37.71,-121.96,7.2494
954,37.64,-121.92,5.1406
955,37.66,-121.93,8.3337
956,37.69,-121.92,7.316
957,37.66,-121.9,6.4994
958,37.68,-121.92,7.2211
959,37.7,-121.93,4.4087
960,37.69,-121.91,5.9345
961,37.68,-121.91,6.1770000000000005
962,37.68,-121.91,5.817
963,37.69,-121.91,6.3132
964,37.68,-121.89,6.3373
965,37.68,-121.88,7.332999999999999
966,37.68,-121.89,6.2918
967,37.67,-121.88,6.5214
968,37.67,-121.88,6.4524
969,37.67,-121.89,6.0604
970,37.67,-121.89,6.5285
971,37.67,-121.9,7.2639
972,37.67,-121.9,7.4353
973,37.66,-121.88,3.1127
974,37.66,-121.87,2.4896
975,37.66,-121.87,5.0677
976,37.66,-121.89,2.1187
977,37.64,-121.88,10.9506
978,37.57,-121.87,7.0691
979,37.67,-121.87,5.5
980,37.67,-121.87,4.9879
981,37.68,-121.85,6.8132
982,37.66,-121.85,5.6399
983,37.66,-121.86,4.1597
984,37.66,-121.87,5.7519
985,37.66,-121.84,5.6417
986,37.72,-121.85,10.3203
987,37.73,-121.82,4.3472
988,37.7,-121.86,6.6827
989,37.69,-121.89,3.62
990,37.65,-121.77,7.3588
991,37.61,-121.62,5.7239
992,37.77,-121.61,4.2083
993,37.7,-121.72,6.1023
994,37.71,-121.73,3.9864
995,37.71,-121.75,4.8624
996,37.74,-121.77,9.1531
997,37.7,-121.8,4.7361
998,37.69,-121.8,5.4324
999,37.69,-121.82,4.9375
1000,37.69,-121.76,3.3841
1001,37.68,-121.77,3.5532
1002,37.69,-121.78,3.3618
1003,37.69,-121.78,4.3533
1004,37.69,-121.79,4.5357
1005,37.7,-121.76,5.7068
1006,37.69,-121.75,3.7212
1007,37.68,-121.75,5.2443
1008,37.68,-121.76,4.2361
1009,37.68,-121.76,3.1856
1010,37.68,-121.73,5.4496
1011,37.68,-121.78,3.0222
1012,37.68,-121.77,2.6667
1013,37.68,-121.76,3.7301
1014,37.68,-121.77,4.6806
1015,37.67,-121.77,5.7907
1016,37.67,-121.76,6.3705
1017,37.67,-121.78,5.2649
1018,37.67,-121.79,6.0797
1019,37.67,-121.78,4.8571
1020,37.66,-121.78,3.8523
1021,37.66,-121.79,5.98
1022,38.69,-119.78,2.45
1023,38.72,-119.93,2.2417
1024,38.52,-120.0,3.15
1025,38.48,-120.56,3.4609
1026,38.45,-120.59,3.0
1027,38.46,-120.55,3.2031
1028,38.45,-120.55,2.5208
1029,38.43,-120.55,2.3549
1030,38.55,-120.25,3.0125
1031,38.54,-120.79,2.05
1032,38.51,-120.8,3.125
1033,38.5,-120.65,2.65
1034,38.47,-120.76,3.5
1035,38.45,-120.88,2.5476
1036,38.43,-120.79,3.9107
1037,38.44,-120.69,4.2917
1038,38.5,-120.93,3.3393
1039,38.42,-120.97,4.3029
1040,38.37,-120.87,2.8125
1041,38.34,-120.98,3.5508
1042,38.32,-120.88,3.2589
1043,38.26,-120.93,3.2937
1044,38.42,-120.72,3.0465
1045,38.38,-120.77,2.3125
1046,38.38,-120.72,2.525
1047,38.4,-120.66,3.175
1048,38.42,-120.65,2.6078
1049,38.39,-120.62,2.7399
1050,38.36,-120.69,2.7236
1051,38.34,-120.71,4.4531
1052,38.31,-120.8,3.2135
1053,39.76,-121.83,3.1142
1054,39.76,-121.82,3.0068
1055,39.78,-121.86,3.0905
1056,39.77,-121.85,1.9362
1057,39.76,-121.84,2.3155
1058,39.76,-121.86,2.0094
1059,39.76,-121.89,3.07
1060,39.74,-121.88,1.6785
1061,39.75,-121.87,3.6625
1062,39.75,-121.86,3.5046
1063,39.74,-121.87,3.9
1064,39.75,-121.85,1.8095
1065,39.74,-121.85,2.2833
1066,39.74,-121.85,1.5633
1067,39.73,-121.85,3.4191
1068,39.73,-121.85,0.9393
1069,39.74,-121.86,1.1019
1070,39.75,-121.84,1.7284
1071,39.74,-121.84,2.2621
1072,39.74,-121.83,2.575
1073,39.75,-121.8,4.3309
1074,39.75,-121.82,3.0253
1075,39.75,-121.82,3.2016
1076,39.75,-121.8,3.1125
1077,39.73,-121.79,3.0625
1078,39.71,-121.78,2.125
1079,39.73,-121.82,2.2925
1080,39.73,-121.84,1.6797
1081,39.73,-121.84,1.5481
1082,39.73,-121.84,0.987
1083,39.72,-121.84,0.9566
1084,39.73,-121.84,1.3672
1085,39.73,-121.83,2.0064
1086,39.72,-121.85,1.6911
1087,39.72,-121.83,1.6827
1088,39.7,-121.81,1.5863
1089,39.73,-121.82,1.7426
1090,39.72,-121.82,1.5064
1091,39.71,-121.81,2.0288
1092,39.82,-121.87,4.5032
1093,39.71,-121.89,3.7007
1094,39.79,-121.97,3.5735
1095,39.68,-121.84,3.5375
1096,39.64,-121.8,2.8306
1097,39.66,-121.77,4.712
1098,39.59,-121.74,2.3833
1099,39.59,-121.9,3.0625
1100,39.88,-121.75,2.7143
1101,39.82,-121.68,3.5189
1102,40.06,-121.54,2.4028
1103,39.97,-121.51,2.3036
1104,39.86,-121.59,2.8657
1105,39.83,-121.58,2.2419
1106,39.8,-121.6,2.4537
1107,39.79,-121.62,2.5374
1108,39.82,-121.59,2.3507
1109,39.83,-121.6,2.3079
1110,39.82,-121.63,2.6147
1111,39.79,-121.6,2.567
1112,39.79,-121.59,1.625
1113,39.78,-121.59,1.4048
1114,39.78,-121.59,2.1838
1115,39.77,-121.6,1.875
1116,39.77,-121.61,2.963
1117,39.78,-121.63,2.6823
1118,39.8,-121.57,2.1912
1119,39.78,-121.57,2.0458
1120,39.77,-121.59,2.3068
1121,39.79,-121.58,2.7863
1122,39.76,-121.57,2.0882
1123,39.76,-121.58,3.1061
1124,39.76,-121.58,1.7875
1125,39.75,-121.59,2.2
1126,39.77,-121.6,2.3403
1127,39.76,-121.6,1.8245
1128,39.76,-121.61,2.5428
1129,39.77,-121.62,1.8125
1130,39.76,-121.65,3.0
1131,39.76,-121.63,2.8182
1132,39.76,-121.62,1.7788
1133,39.75,-121.62,1.0625
1134,39.75,-121.63,1.8616
1135,39.74,-121.64,2.3711
1136,39.71,-121.71,3.0660000000000003
1137,39.66,-121.66,2.9625
1138,39.69,-121.56,3.13
1139,39.74,-121.57,2.4623
1140,39.74,-121.59,2.3798
1141,39.75,-121.6,1.9766
1142,39.68,-121.6,2.3958
1143,39.83,-121.5,1.6948
1144,39.72,-121.41,2.3895
1145,39.61,-121.39,2.8871
1146,39.65,-121.24,2.3684
1147,39.55,-121.19,1.4896
1148,39.52,-121.36,2.3917
1149,39.52,-121.56,1.7708
1150,39.52,-121.56,1.7308
1151,39.53,-121.56,1.5771
1152,39.6,-121.54,2.1467
1153,39.54,-121.46,2.9562
1154,39.52,-121.49,3.9028
1155,39.5,-121.44,3.0446
1156,39.49,-121.47,3.2174
1157,39.51,-121.47,2.6921
1158,39.53,-121.53,4.5156
1159,39.52,-121.53,2.4821
1160,39.52,-121.53,2.9688
1161,39.51,-121.54,2.502
1162,39.51,-121.52,2.334
1163,39.51,-121.55,2.0357
1164,39.51,-121.55,0.8024
1165,39.51,-121.55,1.1607
1166,39.51,-121.56,1.3654
1167,39.51,-121.56,1.6352
1168,39.5,-121.57,1.5714
1169,39.52,-121.58,1.9956
1170,39.51,-121.58,1.6389
1171,39.5,-121.58,2.1658
1172,39.5,-121.62,1.6346
1173,39.52,-121.61,1.8661
1174,39.53,-121.65,1.4833
1175,39.48,-121.57,0.8252
1176,39.5,-121.55,1.0585
1177,39.5,-121.54,1.3289
1178,39.49,-121.53,1.5313
1179,39.48,-121.54,1.8047
1180,39.47,-121.54,2.4952
1181,39.48,-121.55,2.2045
1182,39.49,-121.49,2.9965
1183,39.5,-121.52,3.2833
1184,39.49,-121.52,2.6563
1185,39.48,-121.52,2.0455
1186,39.45,-121.55,1.3611
1187,39.44,-121.53,2.6071
1188,39.44,-121.55,1.7727
1189,39.43,-121.52,2.3566
1190,39.4,-121.46,2.425
1191,39.39,-121.39,3.0208
1192,39.33,-121.54,2.5313
1193,39.39,-121.59,2.1776
1194,39.37,-121.67,1.9943
1195,39.35,-121.65,1.7552
1196,39.34,-121.67,2.6607
1197,39.32,-121.65,2.7891
1198,39.36,-121.69,2.3224
1199,39.37,-121.7,1.7885
1200,39.36,-121.7,1.91
1201,39.36,-121.7,2.0474
1202,39.36,-121.69,1.8355
1203,39.38,-121.74,2.3243
1204,39.33,-121.8,2.5259
1205,39.42,-121.71,2.2813
1206,39.41,-121.71,2.1728
1207,39.4,-121.75,2.4943
1208,39.48,-121.79,3.3929
1209,38.15,-120.46,2.3816
1210,38.12,-120.55,2.5
1211,38.09,-120.56,2.3654
1212,38.07,-120.55,2.9063
1213,38.07,-120.54,2.2875
1214,37.97,-120.67,2.6528
1215,38.09,-120.46,3.0
1216,38.24,-120.79,2.9821
1217,38.2,-120.9,2.0472
1218,38.16,-120.88,4.0109
1219,38.11,-120.91,3.636
1220,38.12,-120.76,3.8488
1221,38.28,-120.65,2.1382
1222,38.24,-120.72,2.5473
1223,38.19,-120.67,2.0417
1224,38.2,-120.57,2.6417
1225,38.25,-120.43,2.4583
1226,38.39,-120.56,2.6667
1227,38.41,-120.54,2.5667
1228,38.42,-120.42,2.7344
1229,38.33,-120.41,3.024
1230,38.31,-120.55,1.625
1231,38.35,-120.57,2.2604
1232,38.21,-120.36,2.8208
1233,38.23,-120.34,3.75
1234,38.26,-120.33,4.4063
1235,38.25,-120.34,2.9821
1236,38.23,-120.37,2.6942
1237,38.25,-120.37,2.5352
1238,38.29,-120.27,3.3542
1239,38.31,-120.27,3.075
1240,38.42,-120.19,3.125
1241,39.03,-121.91,2.7841
1242,38.99,-122.0,2.9489
1243,39.0,-122.13,2.2754
1244,39.15,-121.99,2.7137
1245,39.22,-122.04,3.2625
1246,39.25,-122.08,3.017
1247,39.1,-122.33,2.25
1248,39.15,-122.2,3.125
1249,39.13,-122.09,2.331
1250,39.34,-122.05,2.875
1251,39.31,-122.17,2.5625
1252,39.3,-122.51,1.7463
1253,39.21,-122.01,2.2679
1254,39.21,-122.01,2.5556
1255,39.21,-122.01,2.4559
1256,39.3,-121.96,2.1845
1257,38.03,-121.65,3.4402
1258,38.03,-121.63,3.6694
1259,38.04,-121.63,3.2619
1260,38.0,-121.73,5.0016
1261,38.0,-121.72,4.9618
1262,37.98,-121.72,5.0468
1263,37.98,-121.68,3.6411
1264,37.98,-121.7,5.1041
1265,37.99,-121.71,3.3558
1266,37.99,-121.67,4.375
1267,37.93,-121.68,1.6554
1268,37.94,-121.7,2.8828
1269,37.95,-121.69,3.8125
1270,37.96,-121.7,3.2813
1271,37.93,-121.66,4.7426
1272,37.91,-121.7,4.8958
1273,37.93,-121.7,2.2216
1274,37.95,-121.74,5.7104
1275,37.93,-121.7,4.6587
1276,37.91,-121.6,5.1017
1277,37.9,-121.6,6.9051
1278,37.86,-121.61,3.691
1279,37.85,-121.64,4.4583
1280,38.01,-121.8,2.2532
1281,38.01,-121.81,2.2361
1282,38.01,-121.81,2.2639
1283,38.02,-121.82,2.2361
1284,38.01,-121.82,2.1719
1285,38.01,-121.82,1.5988
1286,38.01,-121.82,3.4722
1287,38.02,-121.84,0.536
1288,38.01,-121.78,4.4491
1289,38.01,-121.79,3.1728
1290,38.0,-121.79,3.6118
1291,38.01,-121.8,2.7234
1292,38.01,-121.8,3.5179
1293,38.0,-121.78,5.3245
1294,38.01,-121.77,3.9861
1295,37.99,-121.81,4.8194
1296,37.99,-121.81,5.1435
1297,37.98,-121.82,5.0164
1298,38.01,-121.82,2.6364
1299,38.0,-121.82,2.8466
1300,38.0,-121.81,2.905
1301,38.0,-121.82,4.4583
1302,38.0,-121.85,4.2647
1303,38.0,-121.85,2.0411
1304,38.0,-121.83,2.5495
1305,38.0,-121.83,4.8359
1306,37.99,-121.83,4.9167
1307,37.99,-121.83,4.4853
1308,37.99,-121.83,4.7566
1309,38.0,-121.83,1.7161
1310,37.99,-121.84,3.3625
1311,37.99,-121.84,4.6029
1312,37.99,-121.83,5.6779
1313,38.0,-121.79,2.5893
1314,37.99,-121.79,5.6506
1315,37.99,-121.79,5.7321
1316,38.0,-121.8,3.5368
1317,37.99,-121.8,5.5
1318,37.99,-121.77,5.4409
1319,38.03,-121.88,4.1111
1320,38.04,-121.9,1.2024
1321,38.04,-121.86,1.3958
1322,38.02,-121.87,2.7083
1323,38.03,-121.88,2.0
1324,38.03,-121.9,2.0034
1325,38.02,-121.88,2.5737
1326,38.02,-121.89,3.3371
1327,38.02,-121.9,3.6154
1328,38.02,-121.87,3.1389
1329,38.0,-121.88,4.1947
1330,38.01,-121.88,2.7374
1331,38.01,-121.89,4.2227
1332,38.0,-121.88,5.3098
1333,38.0,-121.86,3.5857
1334,38.0,-121.86,5.25
1335,37.99,-121.89,4.1016
1336,37.99,-121.88,5.5676
1337,38.0,-121.87,4.8542
1338,37.99,-121.87,4.9783
1339,38.01,-121.89,3.0042
1340,38.02,-121.9,2.1417
1341,38.01,-121.9,4.6628
1342,38.02,-121.92,5.102
1343,38.01,-121.89,4.0972
1344,38.01,-121.9,3.5129
1345,38.0,-121.9,4.1094
1346,38.0,-121.9,6.0497
1347,38.01,-121.92,6.1237
1348,38.01,-121.93,5.3363
1349,38.02,-121.93,5.1337
1350,38.03,-121.95,4.0767
1351,38.03,-121.94,1.4871
1352,38.02,-121.96,3.016
1353,38.02,-121.95,2.1013
1354,38.02,-121.94,2.7907
1355,38.03,-121.92,3.5436
1356,38.02,-121.92,4.2067
1357,38.02,-121.91,3.4817
1358,38.04,-121.97,2.5833
1359,38.03,-121.97,3.7043
1360,38.05,-121.98,3.3661
1361,38.02,-122.02,4.8693
1362,38.03,-122.0,6.0424
1363,38.02,-122.14,2.0523
1364,38.03,-122.14,2.5795
1365,38.02,-122.13,2.9583
1366,38.01,-122.13,1.8523
1367,38.01,-122.14,4.5
1368,38.01,-122.13,2.1974
1369,38.0,-122.13,2.5481
1370,38.02,-122.16,5.1265
1371,38.01,-122.11,3.1711
1372,38.01,-122.11,3.3831
1373,38.0,-122.12,4.2042
1374,38.01,-122.12,3.9519
1375,38.01,-122.12,3.609
1376,38.01,-122.12,4.1189
1377,38.02,-122.09,3.8824
1378,38.02,-122.1,3.6523
1379,38.0,-122.07,3.625
1380,38.0,-122.09,5.2015
1381,38.0,-122.11,5.76
1382,37.99,-122.08,5.0509
1383,37.99,-122.09,5.4496
1384,37.99,-122.11,5.1297
1385,37.99,-122.11,4.3875
1386,37.97,-122.08,6.6579
1387,37.97,-122.09,6.9961
1388,37.98,-122.11,6.135
1389,37.98,-122.09,5.6875
1390,37.99,-122.12,4.675
1391,37.97,-122.1,5.6931
1392,37.96,-122.1,4.3571
1393,37.96,-122.1,6.3699
1394,37.99,-122.07,4.5401
1395,37.98,-122.07,4.0154
1396,37.97,-122.07,3.7262
1397,37.96,-122.07,5.0172
1398,37.96,-122.06,4.2917
1399,37.96,-122.08,6.0859
1400,37.95,-122.06,4.7386
1401,37.95,-122.07,4.5893
1402,37.95,-122.08,5.0672
1403,37.95,-122.08,4.8702
1404,37.96,-122.07,5.0445
1405,37.96,-122.06,3.9816
1406,37.95,-122.05,4.175
1407,37.94,-122.05,2.5459
1408,37.94,-122.06,2.5268
1409,37.94,-122.07,3.5057
1410,37.94,-122.07,2.892
1411,37.93,-122.08,5.0761
1412,37.94,-122.08,4.725
1413,37.94,-122.07,4.475
1414,37.95,-122.09,6.0265
1415,37.94,-122.09,6.1922
1416,38.0,-122.04,3.2484
1417,37.99,-122.04,3.2
1418,37.99,-122.04,4.125
1419,37.97,-122.05,6.1359
1420,37.99,-122.06,2.8043
1421,37.99,-122.06,1.8229
1422,38.0,-122.05,3.7333
1423,38.0,-122.05,2.3462
1424,37.98,-122.03,1.3894
1425,37.97,-122.04,2.3152
1426,38.0,-122.03,5.7295
1427,38.01,-122.03,4.5707
1428,37.99,-122.04,3.8897
1429,37.98,-122.03,3.6042
1430,38.0,-122.02,4.6375
1431,37.99,-122.03,4.9022
1432,37.99,-122.02,4.45
1433,37.99,-122.03,4.59
1434,37.98,-122.03,3.4531
1435,37.98,-122.01,3.5179
1436,37.98,-122.01,4.317
1437,37.98,-122.0,5.1118
1438,37.97,-122.0,5.1021
1439,37.97,-122.01,3.6449
1440,37.98,-122.02,2.8456
1441,37.98,-122.02,3.4187
1442,37.99,-122.0,5.4607
1443,37.98,-122.0,5.0915
1444,37.98,-121.99,4.4536
1445,37.97,-121.99,6.2135
1446,37.98,-122.0,4.9219
1447,37.98,-122.0,4.525
1448,37.98,-122.01,4.0507
1449,37.99,-122.01,3.7841
1450,37.96,-121.95,6.1436
1451,37.97,-121.97,6.1168
1452,37.97,-121.97,5.0092
1453,37.96,-121.97,4.7891
1454,37.96,-121.96,5.2145
1455,37.95,-121.96,3.6133
1456,37.96,-121.98,3.65
1457,37.97,-121.97,5.7512
1458,37.97,-121.98,5.9617
1459,37.97,-121.98,5.2442
1460,37.97,-121.99,5.1333
1461,37.97,-121.99,4.6071
1462,37.96,-122.0,3.7
1463,37.96,-122.0,4.5833
1464,37.95,-121.96,3.0859
1465,37.95,-121.97,5.431
1466,37.96,-121.98,3.1573
1467,37.96,-121.99,7.6166
1468,37.96,-121.99,5.5872
1469,37.95,-121.98,6.7371
1470,37.95,-121.98,6.7821
1471,37.97,-122.01,5.3794
1472,37.97,-122.02,4.0
1473,37.97,-122.03,3.25
1474,37.97,-122.04,2.9861
1475,37.97,-122.03,2.9915
1476,37.96,-122.04,2.9097
1477,37.97,-122.04,2.5841
1478,37.97,-122.04,3.1968
1479,37.96,-122.04,2.2411
1480,37.96,-122.05,3.8456
1481,37.96,-122.04,3.6964
1482,37.96,-122.04,1.837
1483,37.95,-122.05,3.1838
1484,37.95,-122.05,5.4482
1485,37.95,-122.01,6.0901
1486,37.96,-122.02,6.6727
1487,37.96,-122.03,2.1083
1488,37.95,-122.03,3.1719
1489,37.95,-122.02,2.4519
1490,37.95,-122.03,4.9485
1491,37.95,-122.02,5.6642
1492,37.94,-122.02,4.2569
1493,37.94,-122.01,6.7061
1494,37.94,-122.02,4.125
1495,37.94,-122.01,6.0704
1496,37.94,-122.01,6.3809
1497,37.95,-122.0,6.8145
1498,37.93,-122.01,7.5898
1499,37.95,-122.04,3.1406
1500,37.94,-122.04,5.6292
1501,37.94,-122.05,4.6602
1502,37.95,-122.04,4.7188
1503,37.95,-122.05,2.85
1504,37.94,-122.03,5.5777
1505,37.93,-122.03,6.0918
1506,37.93,-122.05,4.0473
1507,37.93,-122.05,4.45
1508,37.92,-122.05,4.7094
1509,37.92,-122.02,7.4713
1510,37.92,-122.03,6.5847
1511,37.91,-122.01,7.6877
1512,37.91,-122.03,5.0362
1513,37.91,-122.06,4.1612
1514,37.9,-122.06,2.6998
1515,37.89,-122.06,3.1002
1516,37.93,-122.07,5.0255
1517,37.93,-122.07,3.7433
1518,37.92,-122.07,4.4312
1519,37.92,-122.08,4.4561
1520,37.92,-122.08,6.195
1521,37.91,-122.07,5.0391
1522,37.91,-122.07,3.6833
1523,37.9,-122.08,5.0499
1524,37.91,-122.09,7.0895
1525,37.89,-122.07,4.3864
1526,37.89,-122.08,6.2924
1527,37.9,-122.08,5.1097
1528,37.89,-122.07,5.5636
1529,37.89,-122.07,5.6558
1530,37.88,-122.06,6.5378
1531,37.87,-122.05,6.7192
1532,37.9,-122.05,2.9526
1533,37.9,-122.05,4.6528
1534,37.89,-122.05,4.2625
1535,37.89,-122.04,7.5349
1536,37.9,-122.05,4.8088
1537,37.9,-122.04,5.6986
1538,37.89,-122.02,7.5
1539,37.88,-122.04,4.6424
1540,37.86,-122.03,6.112
1541,37.85,-122.04,9.5862
1542,37.73,-121.94,6.2726
1543,37.73,-121.94,6.1265
1544,37.73,-121.93,6.2048
1545,37.73,-121.93,3.375
1546,37.74,-121.95,6.3325
1547,37.74,-121.95,6.2631
1548,37.75,-121.94,6.2781
1549,37.73,-121.92,2.4821
1550,37.74,-121.93,6.8806
1551,37.75,-121.94,6.6204
1552,37.79,-121.97,6.6131
1553,37.8,-121.98,7.6473
1554,37.8,-121.98,8.155
1555,37.81,-121.98,5.5921
1556,37.81,-121.96,8.3188
1557,37.8,-121.97,7.9168
1558,37.8,-121.94,7.8287
1559,37.79,-121.97,6.7857
1560,37.78,-121.95,6.3942
1561,37.76,-121.96,9.7037
1562,37.76,-121.94,4.6932
1563,37.76,-121.93,10.3345
1564,37.74,-121.92,12.5915
1565,37.78,-121.93,3.1591
1566,37.74,-121.96,15.0001
1567,37.76,-121.97,6.7027
1568,37.77,-121.97,7.2216
1569,37.74,-121.98,7.9393
1570,37.84,-122.02,7.7072
1571,37.83,-122.01,6.5617
1572,37.82,-122.0,4.6042
1573,37.82,-121.99,3.375
1574,37.83,-122.03,9.8708
1575,37.77,-121.99,5.1755
1576,37.81,-121.99,4.9018
1577,37.8,-122.02,7.6518
1578,37.87,-122.03,8.2673
1579,37.88,-122.02,7.3732
1580,37.87,-122.02,8.4352
1581,37.86,-122.03,7.2655
1582,37.86,-122.0,10.7372
1583,37.87,-121.97,13.4883
1584,37.84,-121.96,7.5139
1585,37.84,-122.0,9.5271
1586,37.85,-121.96,12.2478
1587,37.83,-121.99,8.0839
1588,37.82,-121.98,8.003
1589,37.81,-121.95,9.0776
1590,37.93,-122.1,8.039
1591,37.94,-122.12,10.4549
1592,37.9,-122.1,6.5095
1593,37.9,-122.14,10.3224
1594,37.91,-122.12,8.3678
1595,37.89,-122.09,6.8686
1596,37.89,-122.1,5.2079
1597,37.89,-122.11,4.3235
1598,37.88,-122.11,6.4666
1599,37.88,-122.12,8.0448
1600,37.89,-122.12,4.125
1601,37.89,-122.13,2.7411
1602,37.87,-122.13,10.3713
1603,37.88,-122.14,6.2275
1604,37.88,-122.07,3.5536
1605,37.88,-122.08,2.3971
1606,37.88,-122.08,2.9330000000000003
1607,37.87,-122.08,2.9167
1608,37.85,-122.06,3.6437
1609,37.86,-122.07,3.12
1610,37.86,-122.06,4.4551
1611,37.86,-122.07,3.5893
1612,37.87,-122.08,2.4896
1613,37.88,-122.1,7.2315
1614,37.86,-122.09,7.6202
1615,37.87,-122.11,6.5814
1616,37.85,-122.12,8.0074
1617,37.84,-122.08,11.7064
1618,37.81,-122.12,7.6717
1619,37.82,-122.12,6.6657
1620,37.83,-122.11,7.202999999999999
1621,37.82,-122.08,11.3421
1622,37.86,-122.14,4.5744
1623,37.85,-122.14,7.3267
1624,37.84,-122.14,5.6349
1625,37.83,-122.16,7.52
1626,37.86,-122.16,8.1586
1627,37.88,-122.18,4.9
1628,37.86,-122.18,8.9571
1629,37.89,-122.16,8.7589
1630,37.88,-122.17,7.6917
1631,37.88,-122.17,7.6107
1632,37.87,-122.17,6.917000000000001
1633,37.88,-122.22,2.4444
1634,37.89,-122.2,7.3195
1635,37.88,-122.2,7.7736
1636,37.91,-122.18,10.9405
1637,37.9,-122.2,10.3416
1638,37.9,-122.18,9.0064
1639,37.89,-122.18,8.1489
1640,37.98,-121.84,5.2699
1641,37.97,-121.81,6.4753
1642,37.97,-121.78,5.5601
1643,37.95,-121.83,2.875
1644,37.83,-121.94,10.5815
1645,37.82,-121.89,13.2949
1646,37.81,-121.91,13.1499
1647,37.81,-121.82,8.3209
1648,37.99,-121.96,2.9591
1649,37.94,-121.96,5.1582
1650,37.95,-121.96,4.1483
1651,37.94,-121.95,6.8642
1652,37.93,-121.97,6.6134
1653,37.92,-122.01,8.3956
1654,37.92,-122.01,8.1163
1655,37.92,-121.99,9.0243
1656,37.89,-121.93,7.3445
1657,37.96,-121.92,5.2798
1658,37.95,-121.94,7.1978
1659,37.93,-121.91,8.7059
1660,37.94,-121.94,6.2296
1661,37.93,-121.94,7.5695
1662,37.93,-121.93,6.299
1663,37.93,-121.93,6.6049
1664,37.94,-121.95,5.9346
1665,38.02,-122.25,5.7001
1666,38.03,-122.25,5.6293
1667,38.02,-122.21,6.0224
1668,37.96,-122.2,6.7741
1669,38.06,-122.23,3.125
1670,38.05,-122.23,2.5517
1671,38.06,-122.21,3.6154
1672,38.04,-122.2,5.6022
1673,38.03,-122.26,4.4474
1674,38.04,-122.27,2.3103
1675,38.03,-122.26,3.9345
1676,38.04,-122.26,2.694
1677,38.05,-122.25,1.6767
1678,38.06,-122.32,5.0969
1679,38.0,-122.28,3.4471
1680,38.0,-122.29,4.025
1681,38.03,-122.36,4.3173
1682,38.0,-122.3,4.4394
1683,38.0,-122.31,4.621
1684,38.01,-122.31,3.2759
1685,37.99,-122.28,4.375
1686,37.98,-122.26,5.1178
1687,37.99,-122.27,5.8899
1688,37.98,-122.27,6.0289
1689,38.02,-122.26,5.0473
1690,38.01,-122.24,5.7862
1691,38.01,-122.24,6.0102
1692,38.0,-122.25,6.5006
1693,38.0,-122.26,4.2269
1694,38.0,-122.26,5.2375
1695,38.0,-122.27,5.8418
1696,38.0,-122.27,6.1576
1697,38.0,-122.26,6.2073
1698,37.98,-122.29,5.1046
1699,37.96,-122.28,5.5
1700,37.97,-122.27,6.0666
1701,37.97,-122.3,3.6393
1702,37.97,-122.3,3.5353
1703,37.97,-122.29,4.4911
1704,37.97,-122.3,3.375
1705,37.94,-122.29,4.4387
1706,37.95,-122.32,4.45
1707,37.94,-122.31,3.8343
1708,37.94,-122.31,4.3958
1709,37.95,-122.32,4.35
1710,37.99,-122.31,4.2348
1711,37.98,-122.3,3.6518
1712,37.97,-122.32,3.9722
1713,38.01,-122.32,4.6944
